fgc,min,rec,rem,work
9,9,1,9,482
9,8,1,9,481
9,9,1,9,494
9,8,1,9,485
9,9,1,9,484
9,9,1,9,492
9,9,1,9,477
9,9,1,9,490
9,9,1,9,485
8,8,1,8,466
8,8,1,8,464
9,9,1,9,491
9,9,1,9,486
9,9,1,9,482
9,8,1,9,466
9,9,1,9,487
9,9,1,9,487
9,9,1,9,486
9,9,1,9,485
9,9,1,9,481
9,9,1,9,484
9,9,1,9,489
9,8,1,9,483
9,9,1,9,489
9,9,1,9,506
9,9,1,9,483
10,9,1,10,497
9,9,1,9,486
9,9,1,9,503
9,9,1,9,497
9,9,1,9,471
9,9,1,8,479
9,9,1,9,492
9,9,1,8,468
9,9,1,9,474
9,9,1,9,494
9,8,1,9,473
9,8,1,9,473
9,9,1,9,502
9,9,1,8,461
9,9,1,9,488
9,9,1,8,480
9,9,1,9,483
9,9,1,9,501
9,9,1,9,467
9,9,1,9,471
9,9,1,9,477
9,9,1,9,488
8,8,1,8,469
9,9,1,9,466
9,9,1,9,486
9,9,1,8,481
9,9,1,9,484
9,9,1,9,484
9,9,1,8,478
9,9,1,9,484
9,9,1,9,490
9,9,1,9,490
9,9,1,9,489
9,9,1,8,495
9,9,1,9,496
9,9,1,9,488
9,8,1,9,473
9,9,1,9,489
9,9,1,8,486
9,9,1,9,459
9,9,1,9,481
10,9,1,10,500
9,8,1,9,477
9,9,1,9,474
9,9,1,9,478
9,9,1,9,487
9,9,1,9,499
9,9,1,9,480
9,9,1,9,479
9,9,1,9,479
9,9,1,8,459
9,8,1,9,464
9,9,1,9,476
9,9,1,9,497
9,9,1,9,480
9,9,1,9,487
9,9,1,8,467
9,9,1,9,479
9,9,1,9,482
9,8,1,9,460
9,8,1,9,473
9,9,1,8,484
9,9,1,8,477
9,9,1,8,472
9,9,1,8,480
9,9,1,9,489
9,9,1,9,477
9,9,1,8,463
9,9,1,8,467
9,9,1,8,478
9,9,1,9,489
9,9,1,9,486
9,9,1,9,496
9,9,1,9,483
9,8,1,9,477
9,9,1,8,483
9,9,1,9,488
9,8,1,9,470
9,9,1,8,474
9,9,1,9,481
9,9,1,9,497
9,9,1,9,476
9,9,1,9,480
9,9,1,9,487
10,9,1,10,501
9,9,1,9,467
9,9,1,9,478
9,9,1,8,463
9,8,1,9,476
9,8,1,9,468
9,9,1,9,471
9,8,1,9,459
9,9,1,8,477
9,9,1,9,484
9,9,1,9,489
9,9,1,9,494
9,9,1,9,479
9,9,1,9,502
9,9,1,9,492
9,9,1,9,479
9,9,1,9,492
9,9,1,9,491
9,8,1,9,476
9,9,1,8,471
9,9,1,8,481
9,9,1,9,473
9,9,1,9,484
9,9,1,9,487
9,9,1,9,473
8,8,1,8,473
9,9,1,8,474
9,9,1,8,476
10,9,1,10,492
9,9,1,9,499
9,9,1,9,488
9,9,1,9,481
9,9,1,9,485
10,9,1,10,497
9,8,1,9,479
9,8,1,9,483
8,8,1,8,467
9,9,1,9,479
9,9,1,9,488
9,9,1,9,486
9,9,1,9,476
9,9,1,9,503
9,9,1,9,471
9,8,1,9,481
10,9,1,10,498
9,9,1,9,480
9,9,1,9,490
9,9,1,9,497
10,10,1,9,507
9,9,1,8,480
9,9,1,9,468
9,8,1,9,475
9,9,1,9,474
9,9,1,8,481
9,9,1,9,480
9,9,1,9,476
9,9,1,9,477
9,9,1,9,480
9,8,1,9,470
9,9,1,9,486
9,9,1,9,484
9,9,1,8,467
9,9,1,8,474
9,8,1,9,473
9,9,1,8,472
9,9,1,9,479
9,9,1,9,483
9,8,1,9,477
9,9,1,8,486
9,9,1,8,476
9,9,1,9,493
9,9,1,8,478
9,9,1,8,479
9,9,1,8,455
9,8,1,9,476
9,9,1,9,485
9,9,1,8,475
8,8,1,8,460
9,9,1,8,484
9,9,1,9,472
9,9,1,9,478
9,9,1,8,480
9,9,1,8,462
9,9,1,9,502
9,9,1,9,473
9,8,1,9,480
9,9,1,9,481
9,9,1,9,492
9,9,1,9,492
9,9,1,8,475
9,9,1,8,492
9,9,1,9,480
9,9,1,9,484
9,9,1,9,500
9,9,1,9,481
10,10,1,9,500
9,9,1,9,492
9,9,1,8,486
9,8,1,9,463
9,8,1,9,473
8,8,1,8,477
9,8,1,9,476
9,9,1,9,490
9,9,1,9,480
9,8,1,9,470
